customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
CUST-03239,Male,1,No,Yes,66,No,Yes,No,No,No,No,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),40.43,2635.35,Yes
CUST-03240,Female,0,Yes,No,21,Yes,Yes,DSL,Yes,No,No,No,Yes,No,Month-to-month,No,Mailed check,46.23,1025.6,No
CUST-03241,Female,0,No,No,60,No,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),37.31,2302.87,Yes
CUST-03242,Female,0,No,No,23,Yes,No,Fiber optic,Yes,Yes,No,No,No,No,Month-to-month,No,Bank transfer (automatic),29.48,637.45,Yes
CUST-03243,Male,0,Yes,No,46,Yes,No,DSL,No,Yes,Yes,Yes,No,Yes,One year,Yes,Credit card (automatic),31.77,1457.06,No
CUST-03244,Male,1,No,No,15,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,Yes,One year,Yes,Electronic check,60.63,936.62,Yes
CUST-03245,Male,0,No,Yes,19,Yes,No,Fiber optic,Yes,Yes,Yes,No,No,Yes,One year,No,Bank transfer (automatic),32.74,680.23,No
CUST-03246,Male,0,Yes,Yes,70,No,Yes,Fiber optic,Yes,Yes,No,Yes,No,Yes,Month-to-month,No,Electronic check,43.32,3056.34,No
CUST-03247,Male,0,Yes,No,28,Yes,Yes,Fiber optic,Yes,No,Yes,No,No,No,Month-to-month,No,Electronic check,48.14,1323.89,Yes
CUST-03248,Female,1,No,No,2,Yes,No,No,No,Yes,Yes,No,No,Yes,Month-to-month,No,Bank transfer (automatic),66.59,92.01,No
CUST-03249,Female,1,Yes,No,55,Yes,Yes,DSL,Yes,Yes,No,Yes,No,No,Month-to-month,No,Mailed check,45.5,2459.12,Yes
CUST-03250,Female,1,Yes,No,10,Yes,No,No,Yes,Yes,No,No,Yes,No,Month-to-month,No,Credit card (automatic),39.67,386.26,Yes
CUST-03251,Female,0,Yes,Yes,8,Yes,No,Fiber optic,No,Yes,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,56.31,429.84,No
CUST-03252,Male,0,Yes,No,60,No,Yes,Fiber optic,Yes,No,No,No,Yes,No,Month-to-month,No,Electronic check,41.17,2418.78,Yes
CUST-03253,Female,0,No,No,25,Yes,No,DSL,No,No,Yes,No,No,Yes,One year,Yes,Bank transfer (automatic),52.87,1350.26,Yes
CUST-03254,Female,0,Yes,No,10,Yes,No,DSL,Yes,No,Yes,No,No,No,Month-to-month,Yes,Mailed check,33.67,322.68,Yes
CUST-03255,Female,0,No,No,70,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,No,Month-to-month,Yes,Electronic check,43.64,3072.27,Yes
CUST-03256,Female,0,Yes,Yes,20,Yes,Yes,No,No,No,Yes,Yes,No,No,Month-to-month,No,Mailed check,47.57,899.39,No
CUST-03257,Female,0,No,Yes,45,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,No,No,Month-to-month,Yes,Mailed check,58.09,2654.44,Yes
CUST-03258,Female,0,Yes,Yes,19,Yes,No,DSL,No,Yes,No,No,No,Yes,Two year,Yes,Electronic check,38.84,771.17,No
CUST-03259,Male,0,No,No,42,Yes,No,DSL,Yes,Yes,No,Yes,No,Yes,Two year,Yes,Bank transfer (automatic),24.77,1086.57,No
CUST-03260,Female,0,No,Yes,50,Yes,No,Fiber optic,Yes,Yes,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),45.27,2258.68,No
CUST-03261,Female,0,Yes,Yes,54,Yes,No,No,Yes,No,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,45.59,2452.38,Yes
CUST-03262,Female,1,No,No,30,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,70.79,2148.74,Yes
CUST-03263,Male,0,Yes,No,44,Yes,No,DSL,No,Yes,No,Yes,No,Yes,One year,Yes,Electronic check,41.49,1877.33,Yes
CUST-03264,Male,1,No,No,60,Yes,Yes,DSL,Yes,Yes,No,No,No,No,Month-to-month,Yes,Credit card (automatic),41.03,2460.82,No
CUST-03265,Male,0,No,No,60,Yes,No,DSL,No,No,No,No,No,Yes,Two year,No,Mailed check,30.18,1748.23,No
CUST-03266,Male,0,Yes,Yes,54,Yes,No,Fiber optic,Yes,No,Yes,No,No,No,Month-to-month,Yes,Electronic check,57.49,3086.22,Yes
CUST-03267,Male,0,Yes,Yes,29,Yes,No,DSL,No,No,Yes,Yes,No,Yes,Month-to-month,Yes,Bank transfer (automatic),35.42,1081.26,Yes
CUST-03268,Male,0,Yes,No,38,Yes,No,DSL,Yes,No,Yes,Yes,Yes,No,Two year,Yes,Electronic check,34.04,1324.37,No
CUST-03269,Female,0,No,No,69,Yes,No,No,No,No,No,Yes,Yes,No,One year,No,Credit card (automatic),29.19,2026.44,No
CUST-03270,Male,0,No,No,18,No,Yes,Fiber optic,No,Yes,Yes,No,Yes,No,Month-to-month,No,Electronic check,43.29,762.17,Yes
CUST-03271,Female,0,Yes,No,50,Yes,Yes,No,No,Yes,No,Yes,Yes,No,Month-to-month,No,Electronic check,39.1,2023.28,Yes
CUST-03272,Female,1,Yes,Yes,57,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),34.14,1904.65,No
CUST-03273,Male,0,Yes,No,35,Yes,No,DSL,No,No,No,No,No,Yes,Two year,Yes,Credit card (automatic),30.02,1051.42,Yes
CUST-03274,Female,0,No,Yes,62,Yes,Yes,DSL,No,No,No,No,No,No,One year,No,Electronic check,52.47,3272.41,No
CUST-03275,Female,0,Yes,No,31,Yes,Yes,Fiber optic,No,No,Yes,Yes,No,Yes,Month-to-month,Yes,Electronic check,54.65,1711.34,Yes
CUST-03276,Male,0,Yes,No,60,Yes,No,Fiber optic,No,Yes,No,No,No,No,Month-to-month,No,Credit card (automatic),45.78,2715.14,Yes
CUST-03277,Female,0,No,Yes,46,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,One year,No,Electronic check,45.75,2137.7,Yes
CUST-03278,Female,0,Yes,No,4,Yes,Yes,No,Yes,Yes,No,Yes,No,Yes,Month-to-month,No,Credit card (automatic),40.97,187.8,Yes
CUST-03279,Male,0,No,No,59,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,Month-to-month,No,Mailed check,40.94,2422.86,Yes
CUST-03280,Male,0,Yes,No,50,Yes,Yes,Fiber optic,Yes,No,No,No,No,Yes,Month-to-month,Yes,Credit card (automatic),58.42,2938.15,Yes
CUST-03281,Female,1,Yes,Yes,16,Yes,No,DSL,No,No,No,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),57.48,898.29,Yes
CUST-03282,Male,1,No,No,50,Yes,No,DSL,Yes,No,Yes,Yes,No,No,One year,Yes,Credit card (automatic),40.76,2112.38,No
CUST-03283,Male,0,Yes,No,37,Yes,No,Fiber optic,No,No,Yes,No,Yes,No,Two year,Yes,Electronic check,40.11,1538.35,Yes
CUST-03284,Female,1,Yes,Yes,67,Yes,No,DSL,Yes,No,No,No,No,Yes,Month-to-month,No,Credit card (automatic),41.31,2741.65,No
CUST-03285,Female,0,No,No,22,Yes,No,No,No,No,No,No,Yes,Yes,Two year,No,Mailed check,23.49,510.45,Yes
CUST-03286,Female,0,No,Yes,19,Yes,No,Fiber optic,No,No,No,Yes,No,No,Month-to-month,Yes,Electronic check,53.79,1068.29,Yes
CUST-03287,Female,1,No,No,5,Yes,Yes,DSL,Yes,Yes,Yes,Yes,No,No,Two year,No,Bank transfer (automatic),23.58,144.83,No
CUST-03288,Female,0,Yes,No,56,Yes,No,Fiber optic,No,Yes,Yes,Yes,No,No,One year,Yes,Electronic check,49.38,2770.87,Yes
CUST-03289,Female,0,Yes,No,70,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,No,Month-to-month,Yes,Electronic check,64.67,4488.13,Yes
CUST-03290,Female,0,Yes,No,49,Yes,Yes,DSL,No,Yes,Yes,No,Yes,Yes,Two year,Yes,Bank transfer (automatic),23.47,1115.36,Yes
CUST-03291,Female,0,No,No,27,Yes,No,Fiber optic,No,No,No,Yes,No,Yes,One year,No,Bank transfer (automatic),51.04,1382.29,Yes
CUST-03292,Female,0,No,No,63,Yes,No,Fiber optic,No,No,Yes,Yes,No,No,One year,Yes,Bank transfer (automatic),43.01,2777.72,No
CUST-03293,Female,0,No,No,18,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,Yes,Two year,Yes,Electronic check,37.28,718.98,Yes
CUST-03294,Female,0,No,Yes,50,Yes,No,DSL,No,Yes,Yes,Yes,No,No,Month-to-month,Yes,Electronic check,47.05,2378.97,Yes
CUST-03295,Female,0,Yes,No,43,Yes,No,Fiber optic,Yes,Yes,No,Yes,Yes,No,Month-to-month,Yes,Electronic check,60.31,2624.55,Yes
CUST-03296,Male,0,No,No,61,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,No,Bank transfer (automatic),54.41,3228.79,No
CUST-03297,Female,0,Yes,Yes,69,Yes,No,DSL,No,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,54.67,3786.06,Yes
CUST-03298,Male,1,Yes,No,26,Yes,No,DSL,No,Yes,No,No,Yes,No,Two year,Yes,Credit card (automatic),33.52,884.99,Yes
CUST-03299,Male,0,No,Yes,7,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,No,Two year,Yes,Credit card (automatic),34.0,180.53,No
CUST-03300,Male,0,No,No,12,No,No,DSL,Yes,No,No,Yes,Yes,Yes,One year,No,Credit card (automatic),29.98,450.42,No
CUST-03301,Male,0,Yes,No,53,Yes,No,No,Yes,Yes,Yes,No,No,No,One year,Yes,Mailed check,33.96,1819.94,No
CUST-03302,Female,0,Yes,No,26,No,No,DSL,Yes,No,No,No,No,Yes,Month-to-month,Yes,Mailed check,41.28,1097.4,Yes
CUST-03303,Male,0,No,No,10,Yes,No,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,Two year,Yes,Mailed check,33.12,302.5,Yes
CUST-03304,Female,0,Yes,No,58,Yes,No,No,Yes,No,Yes,No,No,Yes,Month-to-month,No,Bank transfer (automatic),27.92,1631.5,No
CUST-03305,Female,0,No,No,47,Yes,No,DSL,No,No,No,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),47.69,2249.08,Yes
CUST-03306,Female,0,No,No,10,Yes,No,Fiber optic,No,Yes,No,No,No,Yes,Two year,Yes,Credit card (automatic),36.35,441.98,Yes
CUST-03307,Female,0,Yes,No,51,Yes,Yes,DSL,No,Yes,No,Yes,Yes,No,One year,No,Electronic check,41.94,2179.0,No
CUST-03308,Female,0,Yes,Yes,46,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,Yes,One year,No,Electronic check,38.1,1762.08,No
CUST-03309,Female,0,Yes,Yes,70,No,No,No,Yes,Yes,No,No,No,Yes,Month-to-month,No,Mailed check,35.23,2407.03,No
CUST-03310,Male,0,No,Yes,71,Yes,Yes,No,No,Yes,Yes,Yes,Yes,No,Month-to-month,Yes,Electronic check,37.07,2583.26,Yes
CUST-03311,Male,0,Yes,No,70,Yes,No,Fiber optic,Yes,Yes,No,Yes,No,No,Month-to-month,Yes,Bank transfer (automatic),46.21,3133.22,Yes
CUST-03312,Female,0,No,No,64,Yes,Yes,No,No,Yes,Yes,Yes,No,Yes,Month-to-month,Yes,Bank transfer (automatic),39.29,2502.55,Yes
CUST-03313,Male,0,Yes,No,57,Yes,No,No,No,No,No,Yes,Yes,No,One year,Yes,Bank transfer (automatic),24.39,1412.25,No
CUST-03314,Female,0,No,No,48,Yes,Yes,DSL,Yes,No,No,Yes,No,Yes,One year,Yes,Electronic check,35.67,1716.63,No
CUST-03315,Female,0,Yes,Yes,39,Yes,Yes,No,No,No,No,Yes,No,No,Two year,No,Bank transfer (automatic),19.6,791.56,No
CUST-03316,Male,0,Yes,No,57,Yes,No,DSL,No,Yes,No,No,Yes,Yes,Month-to-month,No,Electronic check,30.39,1819.29,Yes
CUST-03317,Male,0,No,No,69,Yes,No,No,Yes,No,No,Yes,No,Yes,Month-to-month,Yes,Mailed check,44.03,3001.4,Yes
CUST-03318,Female,0,No,No,9,Yes,No,No,Yes,Yes,No,No,No,Yes,Two year,No,Bank transfer (automatic),21.81,159.37,No
CUST-03319,Female,0,Yes,Yes,10,Yes,No,Fiber optic,Yes,Yes,No,No,Yes,Yes,Month-to-month,No,Electronic check,55.63,562.52,No
CUST-03320,Female,0,Yes,No,36,Yes,No,Fiber optic,No,Yes,Yes,Yes,Yes,No,Month-to-month,No,Credit card (automatic),62.29,2181.08,Yes
CUST-03321,Female,0,No,No,21,Yes,Yes,No,No,Yes,No,No,Yes,No,One year,Yes,Electronic check,36.98,775.34,No
CUST-03322,Female,0,Yes,No,38,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),45.73,1720.59,Yes
CUST-03323,Male,0,Yes,No,23,Yes,No,Fiber optic,Yes,Yes,No,No,No,Yes,Month-to-month,Yes,Credit card (automatic),44.75,979.39,No
CUST-03324,Male,0,Yes,No,56,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,No,No,One year,No,Electronic check,40.49,2216.53,Yes
CUST-03325,Female,0,Yes,No,64,Yes,Yes,Fiber optic,Yes,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,37.33,2369.12,Yes
CUST-03326,Male,0,No,No,21,Yes,No,DSL,Yes,Yes,No,No,Yes,No,Two year,No,Electronic check,36.27,735.0,No
CUST-03327,Female,0,No,No,55,No,Yes,DSL,No,No,No,No,No,Yes,Month-to-month,No,Bank transfer (automatic),40.34,2205.43,Yes
CUST-03328,Female,0,No,No,8,Yes,Yes,No,Yes,No,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,71.79,629.11,Yes
CUST-03329,Female,0,No,No,57,Yes,Yes,No,Yes,Yes,No,No,Yes,Yes,Two year,Yes,Credit card (automatic),18.0,1068.98,No
CUST-03330,Male,0,Yes,Yes,50,Yes,No,No,No,Yes,Yes,No,Yes,No,Month-to-month,No,Bank transfer (automatic),34.13,1723.31,No
CUST-03331,Male,0,No,No,51,Yes,No,Fiber optic,Yes,No,No,Yes,No,Yes,Month-to-month,Yes,Credit card (automatic),46.65,2407.3,Yes
CUST-03332,Male,0,Yes,No,35,No,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),57.04,1956.65,No
CUST-03333,Female,0,Yes,No,8,Yes,Yes,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),53.51,453.82,Yes
CUST-03334,Male,0,No,No,60,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,61.62,3658.05,Yes
CUST-03335,Female,0,Yes,Yes,8,Yes,Yes,No,No,No,No,Yes,Yes,No,Month-to-month,Yes,Bank transfer (automatic),48.01,408.75,No
CUST-03336,Female,0,Yes,No,35,Yes,No,DSL,No,Yes,No,Yes,No,No,Two year,Yes,Bank transfer (automatic),33.09,1232.35,No
CUST-03337,Male,1,Yes,Yes,13,Yes,No,No,No,Yes,No,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),31.64,452.33,Yes
CUST-03338,Female,0,No,No,61,Yes,Yes,No,No,Yes,Yes,No,Yes,No,One year,No,Credit card (automatic),37.18,2304.69,No
CUST-03339,Male,0,Yes,No,41,Yes,No,Fiber optic,No,No,No,No,No,No,One year,Yes,Mailed check,52.13,2095.83,Yes
CUST-03340,Male,0,No,No,37,Yes,No,No,Yes,No,No,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),32.08,1187.95,No
CUST-03341,Male,0,No,No,23,Yes,Yes,No,No,No,No,No,No,Yes,Month-to-month,Yes,Mailed check,42.97,1001.12,Yes
CUST-03342,Female,0,No,No,56,Yes,Yes,DSL,Yes,Yes,No,Yes,No,Yes,Month-to-month,No,Bank transfer (automatic),24.17,1397.09,No
CUST-03343,Female,0,Yes,No,15,Yes,No,DSL,No,No,No,No,No,Yes,One year,No,Credit card (automatic),37.72,538.84,Yes
CUST-03344,Male,0,No,Yes,52,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),43.2,2244.61,No
CUST-03345,Male,0,Yes,No,69,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,58.49,4102.91,No
CUST-03346,Male,1,No,No,19,No,No,DSL,No,No,No,No,Yes,No,One year,Yes,Mailed check,39.88,762.34,No
CUST-03347,Male,1,No,No,49,Yes,No,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,One year,Yes,Credit card (automatic),39.73,1859.12,No
CUST-03348,Female,0,Yes,Yes,22,No,No,Fiber optic,No,No,No,No,No,Yes,Two year,Yes,Electronic check,43.51,914.52,No
CUST-03349,Female,0,No,No,67,Yes,No,Fiber optic,No,No,No,Yes,Yes,Yes,One year,Yes,Credit card (automatic),39.35,2612.32,Yes
CUST-03350,Male,0,Yes,No,64,Yes,No,DSL,No,Yes,No,No,Yes,Yes,One year,No,Credit card (automatic),31.18,1957.56,No
CUST-03351,Female,1,Yes,No,23,Yes,No,DSL,No,Yes,Yes,Yes,Yes,No,Month-to-month,No,Electronic check,49.9,1160.71,Yes
CUST-03352,Male,1,Yes,Yes,17,Yes,No,No,Yes,No,Yes,No,No,Yes,Two year,Yes,Credit card (automatic),45.92,829.28,No
CUST-03353,Female,0,No,No,6,Yes,No,DSL,No,No,No,Yes,Yes,Yes,One year,Yes,Bank transfer (automatic),46.8,336.76,Yes
CUST-03354,Male,0,No,No,50,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,Yes,Credit card (automatic),62.55,3186.27,Yes
CUST-03355,Male,0,No,No,66,Yes,No,Fiber optic,No,Yes,Yes,No,No,Yes,One year,No,Mailed check,26.65,1738.24,Yes
CUST-03356,Female,0,Yes,No,11,Yes,No,No,No,Yes,No,Yes,Yes,No,Month-to-month,Yes,Bank transfer (automatic),39.95,433.5,Yes
CUST-03357,Female,0,No,No,58,Yes,No,No,Yes,Yes,Yes,Yes,Yes,No,One year,No,Electronic check,40.87,2369.75,No
CUST-03358,Male,0,No,Yes,54,Yes,No,No,No,No,No,Yes,Yes,No,Two year,Yes,Mailed check,20.91,1249.44,No
CUST-03359,Female,0,No,No,34,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,No,Yes,Month-to-month,Yes,Electronic check,65.46,2244.89,Yes
CUST-03360,Male,0,Yes,No,16,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,No,Month-to-month,Yes,Bank transfer (automatic),38.42,612.58,No
CUST-03361,Male,0,Yes,No,47,Yes,No,DSL,No,No,No,No,Yes,Yes,One year,No,Electronic check,34.84,1604.63,Yes
CUST-03362,Male,0,No,No,43,No,No,Fiber optic,No,No,No,No,Yes,Yes,One year,Yes,Credit card (automatic),37.03,1643.95,Yes
CUST-03363,Female,0,Yes,No,58,Yes,No,DSL,No,Yes,No,No,No,Yes,One year,Yes,Electronic check,40.1,2279.19,No
CUST-03364,Male,0,Yes,No,41,No,No,DSL,No,Yes,No,Yes,Yes,Yes,Month-to-month,No,Bank transfer (automatic),49.26,2033.21,Yes
CUST-03365,Female,0,No,No,4,Yes,Yes,DSL,Yes,No,No,No,No,Yes,Two year,No,Credit card (automatic),43.05,172.4,No
CUST-03366,Male,0,Yes,Yes,15,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,Yes,One year,Yes,Mailed check,58.66,869.65,Yes
CUST-03367,Male,0,Yes,No,28,No,Yes,Fiber optic,No,Yes,Yes,Yes,No,Yes,Two year,Yes,Electronic check,61.75,1808.66,Yes
CUST-03368,Female,0,Yes,Yes,35,Yes,Yes,No,No,Yes,Yes,No,Yes,No,Month-to-month,No,Electronic check,43.83,1559.17,Yes
CUST-03369,Female,0,No,No,25,No,No,Fiber optic,Yes,Yes,Yes,No,Yes,No,Month-to-month,Yes,Credit card (automatic),39.91,1042.07,Yes
CUST-03370,Female,0,No,No,63,Yes,No,DSL,Yes,No,No,Yes,Yes,No,One year,Yes,Credit card (automatic),32.31,1991.45,No
CUST-03371,Male,0,Yes,Yes,20,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,No,No,One year,Yes,Bank transfer (automatic),43.11,906.66,Yes
CUST-03372,Female,0,Yes,No,49,Yes,Yes,DSL,No,No,No,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),31.72,1612.9,No
CUST-03373,Female,0,No,Yes,26,Yes,No,No,No,Yes,No,Yes,Yes,Yes,Month-to-month,Yes,Mailed check,49.35,1296.62,No
CUST-03374,Male,0,Yes,No,71,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,Two year,Yes,Mailed check,29.17,2055.68,No
CUST-03375,Male,0,No,No,66,Yes,No,DSL,Yes,No,No,Yes,No,Yes,One year,Yes,Mailed check,27.73,1800.07,No
CUST-03376,Male,0,No,No,56,Yes,No,Fiber optic,No,No,No,Yes,No,No,Month-to-month,Yes,Mailed check,50.95,2856.33,Yes
CUST-03377,Male,0,Yes,No,55,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,Yes,Month-to-month,Yes,Credit card (automatic),52.3,2870.86,Yes
CUST-03378,Male,0,Yes,No,46,Yes,No,Fiber optic,No,No,No,Yes,Yes,No,One year,Yes,Credit card (automatic),38.6,1753.8,No
CUST-03379,Male,0,Yes,No,42,Yes,No,DSL,Yes,No,Yes,Yes,No,No,Month-to-month,Yes,Credit card (automatic),39.94,1698.7,No
CUST-03380,Female,0,No,No,40,Yes,No,DSL,No,Yes,No,No,No,Yes,One year,No,Electronic check,41.25,1660.27,No
CUST-03381,Male,0,Yes,Yes,2,Yes,Yes,DSL,No,Yes,No,No,Yes,No,Month-to-month,Yes,Electronic check,49.68,86.27,Yes
CUST-03382,Male,0,No,No,67,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Two year,Yes,Credit card (automatic),40.12,2675.63,Yes
CUST-03383,Male,0,No,Yes,70,Yes,Yes,DSL,No,No,No,No,Yes,Yes,One year,No,Electronic check,37.47,2556.61,No
CUST-03384,Male,1,No,No,38,Yes,Yes,DSL,Yes,Yes,Yes,No,No,No,One year,No,Electronic check,39.11,1481.5,No
CUST-03385,Male,0,No,No,62,No,No,Fiber optic,Yes,Yes,Yes,Yes,No,No,One year,No,Electronic check,46.26,2820.28,No
CUST-03386,Female,0,Yes,No,29,Yes,No,Fiber optic,Yes,No,No,Yes,Yes,Yes,Two year,Yes,Electronic check,42.3,1213.02,Yes
CUST-03387,Male,0,No,No,8,Yes,No,DSL,Yes,Yes,No,Yes,No,Yes,Month-to-month,No,Mailed check,51.39,424.88,Yes
CUST-03388,Male,0,No,Yes,60,Yes,No,No,Yes,Yes,No,Yes,No,Yes,Month-to-month,Yes,Electronic check,39.04,2270.01,Yes
CUST-03389,Female,0,Yes,No,37,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,Yes,Month-to-month,No,Bank transfer (automatic),41.76,1535.17,Yes
CUST-03390,Male,0,Yes,Yes,67,Yes,No,No,Yes,Yes,No,No,Yes,No,Two year,Yes,Mailed check,18.0,1221.35,No
CUST-03391,Female,1,Yes,No,16,Yes,Yes,DSL,No,Yes,No,No,No,No,One year,Yes,Mailed check,34.3,488.63,Yes
CUST-03392,Male,0,Yes,No,35,Yes,No,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),43.01,1481.93,Yes
CUST-03393,Male,0,No,No,48,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,Yes,Month-to-month,Yes,Mailed check,50.29,2361.47,Yes
CUST-03394,Female,0,Yes,No,10,Yes,No,Fiber optic,Yes,No,Yes,No,No,No,One year,Yes,Electronic check,45.0,485.75,No
CUST-03395,Female,0,No,No,71,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,No,Month-to-month,Yes,Bank transfer (automatic),30.78,2160.9,No
CUST-03396,Male,0,No,No,44,Yes,No,DSL,No,No,No,Yes,No,No,One year,No,Bank transfer (automatic),31.76,1371.0,No
CUST-03397,Female,0,Yes,Yes,13,Yes,No,No,No,No,No,No,Yes,No,Month-to-month,Yes,Mailed check,31.67,446.55,Yes
CUST-03398,Male,0,No,Yes,53,Yes,Yes,No,No,Yes,No,Yes,No,No,One year,Yes,Electronic check,26.46,1392.75,No
CUST-03399,Female,0,Yes,Yes,63,Yes,Yes,DSL,No,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Credit card (automatic),34.95,2274.76,Yes
CUST-03400,Male,0,Yes,No,27,Yes,No,DSL,Yes,No,No,No,Yes,No,Month-to-month,No,Electronic check,47.16,1295.08,No
CUST-03401,Male,0,Yes,Yes,44,Yes,Yes,DSL,No,Yes,No,No,Yes,No,Month-to-month,Yes,Electronic check,41.53,1845.96,Yes
CUST-03402,Male,0,Yes,No,54,Yes,No,Fiber optic,Yes,No,No,No,Yes,No,One year,No,Electronic check,39.78,2168.07,No
CUST-03403,Female,0,Yes,No,11,Yes,Yes,DSL,Yes,No,Yes,Yes,Yes,No,One year,No,Bank transfer (automatic),40.5,497.82,No
CUST-03404,Male,0,Yes,No,38,No,No,Fiber optic,Yes,No,Yes,No,Yes,No,Two year,No,Bank transfer (automatic),33.77,1159.26,Yes
CUST-03405,Female,0,Yes,No,40,Yes,Yes,DSL,No,No,Yes,Yes,Yes,No,One year,Yes,Credit card (automatic),48.33,1961.04,No
CUST-03406,Female,1,Yes,Yes,22,Yes,No,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,One year,No,Bank transfer (automatic),40.81,865.24,No
CUST-03407,Female,0,No,No,22,Yes,Yes,No,Yes,No,No,Yes,No,No,Month-to-month,Yes,Electronic check,58.9,1248.51,Yes
CUST-03408,Male,0,Yes,Yes,45,Yes,Yes,DSL,Yes,Yes,Yes,Yes,No,No,Month-to-month,Yes,Credit card (automatic),44.5,1996.94,No
CUST-03409,Male,0,No,No,54,Yes,Yes,No,No,No,No,No,Yes,No,One year,Yes,Electronic check,38.36,2068.07,Yes
CUST-03410,Female,0,No,No,28,No,Yes,No,No,No,No,Yes,Yes,Yes,Month-to-month,Yes,Credit card (automatic),36.82,960.94,Yes
CUST-03411,Female,1,No,No,11,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,No,Yes,One year,No,Electronic check,50.3,505.79,Yes
CUST-03412,Male,0,No,No,56,Yes,No,DSL,Yes,No,No,No,Yes,Yes,Month-to-month,Yes,Mailed check,29.61,1601.65,Yes
CUST-03413,Female,0,No,Yes,13,Yes,No,Fiber optic,Yes,No,No,Yes,Yes,Yes,Month-to-month,Yes,Credit card (automatic),44.27,541.88,Yes
CUST-03414,Female,0,No,No,1,Yes,No,DSL,No,No,No,No,Yes,No,One year,Yes,Bank transfer (automatic),39.83,60.02,Yes
CUST-03415,Male,0,No,No,23,Yes,No,No,Yes,Yes,Yes,No,Yes,No,Two year,Yes,Electronic check,46.44,1052.91,Yes
CUST-03416,Female,0,No,Yes,59,Yes,No,Fiber optic,No,No,No,Yes,No,Yes,One year,Yes,Bank transfer (automatic),32.32,1918.38,No
CUST-03417,Male,0,Yes,No,54,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,Yes,No,One year,No,Electronic check,42.04,2238.49,No
CUST-03418,Male,0,No,Yes,22,Yes,No,Fiber optic,No,Yes,No,No,Yes,No,One year,Yes,Electronic check,40.23,939.63,No
